,fixture.id,fixture.date,league.round,league.season,home.id,score.home,away.id,score.away,winner,team.id,team.name,home.name,away.name,BP,BS,CK,Fouls,GkS,O,P%,PAc,RC,SI,SoffG,SonG,Soutb,TS,TP,YC,GA,GS,PK,TkT,TkB,TkI,DT,DW,DrA,DrS,DrP,FDr,PyW,PyC,PySc,PyM,PyS,RD,RF,RM
8244,328361,2021-02-26T00:30:00+00:00,38,2020,134,2.0,123,0.0,2.0,123,Sport Recife,Atletico Paranaense,Sport Recife,44.0,5.0,5.0,10.0,6.0,2.0,81.0,292.0,,8.0,6.0,4.0,7.0,15.0,362.0,1.0,0.0,6.0,12.0,8.0,0.0,21.0,94.0,50.0,19.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,6.6375,6.6,6.7
8245,328363,2021-02-26T00:30:00+00:00,38,2020,124,2.0,154,0.0,2.0,124,Fluminense,Fluminense,Fortaleza EC,48.0,4.0,3.0,10.0,2.0,,86.0,342.0,,8.0,2.0,3.0,1.0,9.0,396.0,,1.0,2.0,8.0,22.0,0.0,11.0,97.0,56.0,5.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,7.639999999999999,6.7,6.94
8246,328355,2021-02-26T00:30:00+00:00,38,2020,126,2.0,127,1.0,2.0,126,Sao Paulo,Sao Paulo,Flamengo,36.0,1.0,1.0,27.0,,,76.0,229.0,,1.0,1.0,2.0,3.0,4.0,301.0,6.0,1.0,0.0,2.0,8.0,4.0,19.0,117.0,44.0,5.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,6.25,6.9,6.614285714285714
8247,328355,2021-02-26T00:30:00+00:00,38,2020,126,2.0,127,1.0,2.0,127,Flamengo,Sao Paulo,Flamengo,64.0,5.0,7.0,24.0,,2.0,84.0,427.0,,13.0,13.0,1.0,6.0,19.0,507.0,3.0,1.0,0.0,14.0,17.0,0.0,8.0,117.0,73.0,11.0,9.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.683333333333334,7.1000000000000005,7.040000000000001
8248,328358,2021-02-26T00:30:00+00:00,38,2020,118,2.0,128,0.0,2.0,128,Santos,Bahia,Santos,52.0,4.0,4.0,13.0,3.0,1.0,89.0,425.0,,7.0,6.0,5.0,8.0,15.0,476.0,,0.0,3.0,12.0,18.0,0.0,13.0,107.0,61.0,34.0,23.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,6.92,7.033333333333334,6.8375
8249,328356,2021-02-26T00:30:00+00:00,38,2020,129,2.0,120,1.0,2.0,129,Ceara,Ceara,Botafogo,47.0,1.0,5.0,7.0,2.0,,87.0,408.0,1.0,8.0,5.0,6.0,4.0,12.0,470.0,4.0,0.0,2.0,9.0,13.0,5.0,6.0,76.0,41.0,16.0,12.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,6.483333333333333,7.55,6.7375
8250,328360,2021-02-26T00:30:00+00:00,38,2020,794,1.0,130,0.0,2.0,130,Gremio,Bragantino,Gremio,45.0,1.0,7.0,12.0,5.0,,80.0,294.0,,6.0,12.0,2.0,9.0,15.0,369.0,,0.0,5.0,13.0,11.0,0.0,12.0,112.0,64.0,21.0,12.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,7.1,6.949999999999999,7.066666666666666
8251,328359,2021-02-26T00:30:00+00:00,38,2020,119,0.0,131,0.0,1.0,131,Corinthians,Internacional,Corinthians,48.0,3.0,5.0,16.0,5.0,1.0,74.0,290.0,,2.0,2.0,1.0,4.0,6.0,391.0,2.0,0.0,5.0,5.0,22.0,0.0,9.0,141.0,73.0,10.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,7.483333333333333,6.9,6.566666666666666
8252,328364,2021-02-26T00:30:00+00:00,38,2020,133,3.0,151,2.0,2.0,133,Vasco DA Gama,Vasco DA Gama,Goias,48.0,9.0,9.0,12.0,3.0,2.0,85.0,330.0,,15.0,6.0,12.0,12.0,27.0,387.0,1.0,2.0,3.0,17.0,18.0,8.0,9.0,99.0,58.0,19.0,13.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,7.016666666666667,7.033333333333334,7.085714285714286
8253,328361,2021-02-26T00:30:00+00:00,38,2020,134,2.0,123,0.0,2.0,134,Atletico Paranaense,Atletico Paranaense,Sport Recife,56.0,2.0,8.0,15.0,4.0,2.0,84.0,405.0,,8.0,8.0,8.0,10.0,18.0,480.0,,2.0,4.0,16.0,17.0,5.0,9.0,94.0,44.0,13.0,12.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.242857142857143,6.9,7.116666666666667
8254,328362,2021-02-26T00:30:00+00:00,38,2020,144,3.0,147,1.0,2.0,144,Atletico Goianiense,Atletico Goianiense,Coritiba,55.0,3.0,7.0,8.0,,1.0,88.0,488.0,,10.0,8.0,7.0,8.0,18.0,556.0,,2.0,0.0,14.0,13.0,0.0,9.0,82.0,46.0,16.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,7.016666666666667,6.7,6.925
8255,328362,2021-02-26T00:30:00+00:00,38,2020,144,3.0,147,1.0,2.0,147,Coritiba,Atletico Goianiense,Coritiba,45.0,,4.0,9.0,4.0,1.0,82.0,358.0,,5.0,8.0,1.0,4.0,9.0,435.0,1.0,1.0,4.0,5.0,16.0,0.0,12.0,82.0,36.0,11.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,6.5,6.6,6.640000000000001
8256,328364,2021-02-26T00:30:00+00:00,38,2020,133,3.0,151,2.0,2.0,151,Goias,Vasco DA Gama,Goias,52.0,8.0,6.0,18.0,9.0,2.0,85.0,344.0,,9.0,7.0,5.0,11.0,20.0,407.0,2.0,0.0,9.0,12.0,11.0,0.0,8.0,99.0,41.0,19.0,10.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,6.714285714285714,7.599999999999999,6.4
8257,328363,2021-02-26T00:30:00+00:00,38,2020,124,2.0,154,0.0,2.0,154,Fortaleza EC,Fluminense,Fortaleza EC,52.0,,5.0,12.0,1.0,1.0,85.0,359.0,,3.0,7.0,2.0,6.0,9.0,421.0,,0.0,1.0,5.0,8.0,0.0,10.0,97.0,41.0,22.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,6.5,6.4,6.65
8258,328360,2021-02-26T00:30:00+00:00,38,2020,794,1.0,130,0.0,2.0,794,Bragantino,Bragantino,Gremio,55.0,6.0,3.0,24.0,2.0,1.0,82.0,386.0,,14.0,7.0,6.0,5.0,19.0,469.0,4.0,1.0,2.0,14.0,13.0,1.0,15.0,112.0,48.0,11.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,7.24,7.15,6.775
8259,328357,2021-02-26T00:30:00+00:00,38,2020,1062,2.0,121,0.0,2.0,1062,Atletico-MG,Atletico-MG,Palmeiras,51.0,4.0,5.0,22.0,4.0,5.0,89.0,403.0,,13.0,7.0,8.0,6.0,19.0,452.0,3.0,2.0,4.0,14.0,9.0,1.0,7.0,103.0,51.0,17.0,11.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,7.3,7.24,6.94
8260,688915,2021-05-29T23:00:00+00:00,1,2021,118,3.0,128,0.0,2.0,118,Bahia,Bahia,Santos,34.0,0.0,4.0,18.0,4.0,2.0,76.0,231.0,,4.0,2.0,3.0,1.0,5.0,305.0,3.0,3.0,4.0,5.0,14.0,3.0,9.0,89.0,41.0,15.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,7.32,6.95,6.983333333333333
8261,688913,2021-05-30T23:30:00+00:00,1,2021,119,2.0,123,2.0,1.0,119,Internacional,Internacional,Sport Recife,57.0,1.0,6.0,24.0,3.0,,86.0,421.0,,8.0,6.0,4.0,3.0,11.0,488.0,4.0,1.0,3.0,7.0,12.0,1.0,8.0,110.0,48.0,21.0,13.0,7.0,13.0,1.0,1.0,1.0,0.0,0.0,6.540000000000001,6.56,6.916666666666667
8262,688909,2021-05-30T19:00:00+00:00,1,2021,127,1.0,121,0.0,2.0,121,Palmeiras,Flamengo,Palmeiras,39.0,2.0,4.0,21.0,8.0,3.0,82.0,247.0,,4.0,6.0,4.0,8.0,12.0,303.0,3.0,0.0,8.0,7.0,17.0,0.0,18.0,112.0,51.0,13.0,5.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,7.140000000000001,6.7,6.766666666666667
8263,688913,2021-05-30T23:30:00+00:00,1,2021,119,2.0,123,2.0,1.0,123,Sport Recife,Internacional,Sport Recife,43.0,1.0,1.0,15.0,2.0,2.0,82.0,300.0,,5.0,2.0,5.0,3.0,8.0,364.0,2.0,0.0,2.0,4.0,20.0,0.0,8.0,110.0,62.0,12.0,7.0,13.0,22.0,0.0,1.0,1.0,0.0,0.0,6.36,6.75,6.716666666666666
8264,688911,2021-05-30T00:00:00+00:00,1,2021,126,0.0,124,0.0,1.0,124,Fluminense,Sao Paulo,Fluminense,29.0,2.0,5.0,12.0,3.0,2.0,71.0,177.0,,9.0,4.0,5.0,2.0,11.0,251.0,2.0,0.0,3.0,10.0,21.0,0.0,10.0,103.0,53.0,14.0,7.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,7.3,6.775,6.75
8265,688916,2021-05-30T21:15:00+00:00,1,2021,134,1.0,125,0.0,2.0,125,America Mineiro,Atletico Paranaense,America Mineiro,44.0,4.0,1.0,9.0,4.0,,82.0,351.0,,5.0,6.0,4.0,9.0,14.0,428.0,2.0,0.0,4.0,10.0,7.0,0.0,19.0,83.0,41.0,6.0,4.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,6.783333333333334,7.05,6.785714285714286
8266,688911,2021-05-30T00:00:00+00:00,1,2021,126,0.0,124,0.0,1.0,126,Sao Paulo,Sao Paulo,Fluminense,71.0,2.0,4.0,10.0,5.0,2.0,87.0,553.0,,6.0,2.0,3.0,1.0,7.0,636.0,1.0,0.0,5.0,5.0,16.0,2.0,12.0,103.0,50.0,17.0,7.0,7.0,11.0,0.0,1.0,0.0,0.0,1.0,7.625,6.625,6.757142857142857
8267,688909,2021-05-30T19:00:00+00:00,1,2021,127,1.0,121,0.0,2.0,127,Flamengo,Flamengo,Palmeiras,61.0,1.0,3.0,25.0,4.0,,87.0,439.0,,9.0,3.0,10.0,5.0,14.0,504.0,2.0,1.0,4.0,10.0,13.0,2.0,9.0,112.0,61.0,22.0,12.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,7.32,7.133333333333333,6.916666666666667
8268,688915,2021-05-29T23:00:00+00:00,1,2021,118,3.0,128,0.0,2.0,128,Santos,Bahia,Santos,66.0,3.0,11.0,9.0,0.0,2.0,89.0,498.0,,3.0,5.0,4.0,9.0,12.0,559.0,3.0,0.0,0.0,9.0,12.0,0.0,11.0,89.0,48.0,17.0,7.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,6.3,6.616666666666667,7.1000000000000005
8269,688914,2021-05-30T19:00:00+00:00,1,2021,129,3.0,130,2.0,2.0,129,Ceara,Ceara,Gremio,35.0,1.0,5.0,17.0,1.0,2.0,72.0,197.0,,9.0,5.0,6.0,3.0,12.0,275.0,3.0,2.0,1.0,9.0,9.0,4.0,7.0,123.0,56.0,14.0,9.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,6.45,6.625,6.866666666666667
8270,688914,2021-05-30T19:00:00+00:00,1,2021,129,3.0,130,2.0,2.0,130,Gremio,Ceara,Gremio,65.0,4.0,4.0,18.0,3.0,,84.0,433.0,,8.0,5.0,3.0,4.0,12.0,518.0,3.0,2.0,3.0,10.0,10.0,0.0,7.0,123.0,67.0,23.0,17.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,6.7,6.779999999999999,6.775
8271,688910,2021-05-30T21:15:00+00:00,1,2021,131,0.0,144,1.0,0.0,131,Corinthians,Corinthians,Atletico Goianiense,60.0,4.0,10.0,18.0,1.0,1.0,83.0,430.0,,9.0,5.0,6.0,6.0,15.0,518.0,5.0,0.0,1.0,5.0,16.0,2.0,9.0,103.0,47.0,6.0,2.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,6.74,6.7,6.55
8272,688917,2021-05-30T21:15:00+00:00,1,2021,132,0.0,794,3.0,0.0,132,Chapecoense-sc,Chapecoense-sc,RB Bragantino,43.0,2.0,5.0,9.0,5.0,,79.0,341.0,,5.0,6.0,2.0,5.0,10.0,429.0,1.0,0.0,5.0,8.0,10.0,2.0,11.0,86.0,36.0,16.0,11.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,6.459999999999999,6.6,6.428571428571429
8273,688916,2021-05-30T21:15:00+00:00,1,2021,134,1.0,125,0.0,2.0,134,Atletico Paranaense,Atletico Paranaense,America Mineiro,56.0,1.0,3.0,18.0,4.0,,84.0,462.0,,6.0,5.0,5.0,5.0,11.0,551.0,1.0,1.0,4.0,8.0,5.0,4.0,7.0,83.0,42.0,7.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,7.183333333333334,6.833333333333333,6.885714285714286
8274,688910,2021-05-30T21:15:00+00:00,1,2021,131,0.0,144,1.0,0.0,144,Atletico Goianiense,Corinthians,Atletico Goianiense,40.0,2.0,3.0,14.0,6.0,5.0,72.0,254.0,,1.0,3.0,2.0,6.0,7.0,351.0,3.0,1.0,6.0,5.0,20.0,0.0,8.0,103.0,56.0,9.0,4.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,7.316666666666666,7.2,6.859999999999999
8275,688918,2021-05-29T22:00:00+00:00,1,2021,1193,2.0,152,2.0,1.0,152,Juventude,Cuiaba,Juventude,41.0,1.0,1.0,14.0,0.0,1.0,78.0,265.0,,4.0,3.0,3.0,3.0,7.0,340.0,3.0,1.0,0.0,5.0,16.0,0.0,9.0,121.0,59.0,11.0,8.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,6.533333333333334,6.8,6.840000000000001
8276,688912,2021-05-30T14:00:00+00:00,1,2021,1062,1.0,154,2.0,0.0,154,Fortaleza EC,Atletico-MG,Fortaleza EC,46.0,5.0,4.0,19.0,3.0,3.0,82.0,272.0,,9.0,8.0,5.0,9.0,18.0,330.0,4.0,2.0,3.0,15.0,10.0,0.0,11.0,89.0,46.0,13.0,9.0,6.0,16.0,0.0,1.0,0.0,0.0,0.0,6.933333333333334,7.0,6.9125
8277,688917,2021-05-30T21:15:00+00:00,1,2021,132,0.0,794,3.0,0.0,794,RB Bragantino,Chapecoense-sc,RB Bragantino,57.0,2.0,7.0,12.0,2.0,2.0,87.0,485.0,,12.0,8.0,8.0,6.0,18.0,555.0,,3.0,2.0,15.0,13.0,0.0,13.0,86.0,50.0,19.0,13.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,7.52,6.9,7.585714285714286
8278,688912,2021-05-30T14:00:00+00:00,1,2021,1062,1.0,154,2.0,0.0,1062,Atletico-MG,Atletico-MG,Fortaleza EC,54.0,4.0,5.0,16.0,3.0,2.0,82.0,327.0,,5.0,5.0,4.0,8.0,13.0,399.0,2.0,0.0,3.0,7.0,11.0,5.0,5.0,89.0,43.0,10.0,6.0,9.0,19.0,1.0,0.0,1.0,0.0,0.0,6.44,6.9,6.6
8279,688918,2021-05-29T22:00:00+00:00,1,2021,1193,2.0,152,2.0,1.0,1193,Cuiaba,Cuiaba,Juventude,59.0,4.0,9.0,14.0,1.0,,86.0,412.0,,8.0,8.0,2.0,6.0,14.0,481.0,1.0,2.0,1.0,14.0,18.0,1.0,8.0,121.0,62.0,20.0,11.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,6.683333333333334,7.033333333333334,6.6000000000000005
8280,688926,2021-06-06T00:00:00+00:00,2,2021,794,3.0,118,3.0,1.0,118,Bahia,RB Bragantino,Bahia,40.0,3.0,2.0,13.0,3.0,3.0,73.0,215.0,,4.0,3.0,3.0,5.0,9.0,296.0,4.0,2.0,3.0,7.0,22.0,0.0,15.0,113.0,48.0,18.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,6.7,7.0,6.616666666666667
8281,688924,2021-06-06T19:00:00+00:00,2,2021,154,5.0,119,1.0,2.0,119,Internacional,Fortaleza EC,Internacional,49.0,2.0,4.0,21.0,4.0,1.0,81.0,288.0,2.0,3.0,0.0,3.0,2.0,5.0,354.0,4.0,1.0,4.0,4.0,12.0,0.0,7.0,104.0,47.0,10.0,5.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,5.971428571428571,6.433333333333334,6.466666666666666
8282,688920,2021-06-06T21:15:00+00:00,2,2021,121,3.0,132,1.0,2.0,121,Palmeiras,Palmeiras,Chapecoense-sc,66.0,3.0,5.0,10.0,3.0,1.0,88.0,486.0,,13.0,10.0,4.0,4.0,17.0,550.0,2.0,1.0,3.0,9.0,11.0,0.0,13.0,79.0,41.0,16.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,6.7,7.275,7.0
8283,688925,2021-06-06T23:30:00+00:00,2,2021,123,0.0,1062,1.0,0.0,123,Sport Recife,Sport Recife,Atletico-MG,48.0,1.0,4.0,18.0,0.0,1.0,90.0,405.0,,6.0,6.0,1.0,2.0,8.0,451.0,3.0,0.0,0.0,5.0,18.0,4.0,3.0,88.0,45.0,12.0,7.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,6.766666666666667,6.575,6.816666666666666
8284,688919,2021-06-06T14:00:00+00:00,2,2021,124,1.0,1193,0.0,2.0,124,Fluminense,Fluminense,Cuiaba,44.0,3.0,0.0,22.0,4.0,,84.0,332.0,,2.0,2.0,3.0,6.0,8.0,394.0,2.0,1.0,4.0,6.0,13.0,1.0,15.0,97.0,42.0,16.0,9.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,7.3,6.475,6.857142857142857
8285,688922,2021-06-06T19:00:00+00:00,2,2021,125,0.0,131,1.0,0.0,125,America Mineiro,America Mineiro,Corinthians,55.0,2.0,6.0,11.0,3.0,4.0,82.0,390.0,,5.0,4.0,4.0,5.0,10.0,476.0,2.0,0.0,3.0,6.0,19.0,0.0,15.0,140.0,77.0,22.0,9.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,6.942857142857143,6.8,6.75
8286,688928,2021-06-05T22:00:00+00:00,2,2021,144,2.0,126,0.0,2.0,126,Sao Paulo,Atletico Goianiense,Sao Paulo,63.0,5.0,12.0,14.0,2.0,1.0,86.0,389.0,,7.0,5.0,3.0,6.0,13.0,454.0,5.0,0.0,2.0,9.0,10.0,0.0,11.0,89.0,51.0,19.0,16.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,6.5,6.76,7.32
8287,688923,2021-11-24T00:00:00+00:00,2,2021,130,2.0,127,2.0,1.0,127,Flamengo,Gremio,Flamengo,50.0,1.0,4.0,14.0,5.0,1.0,83.0,357.0,,9.0,5.0,6.0,3.0,12.0,430.0,2.0,2.0,5.0,11.0,26.0,3.0,15.0,133.0,62.0,26.0,11.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,6.957142857142857,6.6,6.857142857142857
8288,688921,2021-06-06T00:00:00+00:00,2,2021,128,3.0,129,1.0,2.0,128,Santos,Santos,Ceara,56.0,4.0,4.0,18.0,2.0,1.0,85.0,464.0,,7.0,6.0,5.0,8.0,15.0,548.0,3.0,2.0,2.0,12.0,11.0,1.0,8.0,105.0,52.0,13.0,8.0,8.0,17.0,0.0,1.0,0.0,1.0,0.0,6.779999999999999,6.933333333333333,6.8500000000000005
8289,688921,2021-06-06T00:00:00+00:00,2,2021,128,3.0,129,1.0,2.0,129,Ceara,Santos,Ceara,44.0,2.0,1.0,19.0,2.0,3.0,82.0,344.0,,4.0,1.0,3.0,2.0,6.0,419.0,1.0,0.0,2.0,4.0,15.0,0.0,11.0,105.0,53.0,14.0,8.0,8.0,16.0,0.0,1.0,1.0,0.0,0.0,6.316666666666666,6.733333333333333,6.733333333333333
8290,688923,2021-11-24T00:00:00+00:00,2,2021,130,2.0,127,2.0,1.0,130,Gremio,Gremio,Flamengo,50.0,2.0,5.0,14.0,4.0,2.0,81.0,335.0,2.0,11.0,8.0,8.0,7.0,18.0,413.0,4.0,2.0,4.0,15.0,22.0,1.0,14.0,133.0,71.0,29.0,14.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,6.783333333333334,7.025,6.75
8291,688922,2021-06-06T19:00:00+00:00,2,2021,125,0.0,131,1.0,0.0,131,Corinthians,America Mineiro,Corinthians,45.0,0.0,4.0,19.0,4.0,,77.0,292.0,,5.0,2.0,4.0,1.0,6.0,381.0,3.0,0.0,4.0,4.0,24.0,0.0,15.0,140.0,63.0,15.0,5.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,7.183333333333334,6.9,6.75
8292,688920,2021-06-06T21:15:00+00:00,2,2021,121,3.0,132,1.0,2.0,132,Chapecoense-sc,Palmeiras,Chapecoense-sc,34.0,0.0,3.0,11.0,1.0,2.0,76.0,212.0,,4.0,2.0,4.0,2.0,6.0,279.0,,0.0,1.0,5.0,14.0,0.0,12.0,79.0,38.0,14.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,6.32,6.65,6.45
8293,688927,2021-06-06T21:15:00+00:00,2,2021,152,0.0,134,3.0,0.0,134,Atletico Paranaense,Juventude,Atletico Paranaense,42.0,2.0,1.0,27.0,1.0,3.0,84.0,309.0,,6.0,4.0,5.0,5.0,11.0,368.0,2.0,3.0,1.0,9.0,9.0,0.0,6.0,90.0,37.0,7.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,7.3,7.2,6.616666666666667
8294,688928,2021-06-05T22:00:00+00:00,2,2021,144,2.0,126,0.0,2.0,144,Atletico Goianiense,Atletico Goianiense,Sao Paulo,37.0,3.0,3.0,16.0,3.0,1.0,74.0,212.0,,3.0,2.0,4.0,6.0,9.0,286.0,4.0,2.0,3.0,7.0,9.0,4.0,7.0,89.0,38.0,8.0,6.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,7.42,6.7,6.94
8295,688927,2021-06-06T21:15:00+00:00,2,2021,152,0.0,134,3.0,0.0,152,Juventude,Juventude,Atletico Paranaense,58.0,5.0,5.0,14.0,2.0,1.0,88.0,462.0,,9.0,8.0,1.0,5.0,14.0,523.0,,0.0,2.0,12.0,8.0,2.0,8.0,90.0,53.0,13.0,6.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,6.416666666666667,6.5,6.92
8296,688924,2021-06-06T19:00:00+00:00,2,2021,154,5.0,119,1.0,2.0,154,Fortaleza EC,Fortaleza EC,Internacional,51.0,2.0,1.0,19.0,2.0,2.0,81.0,306.0,,10.0,4.0,8.0,4.0,14.0,380.0,1.0,3.0,2.0,11.0,16.0,2.0,10.0,104.0,57.0,14.0,9.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,7.025,7.0625
8297,688926,2021-06-06T00:00:00+00:00,2,2021,794,3.0,118,3.0,1.0,794,RB Bragantino,RB Bragantino,Bahia,60.0,10.0,9.0,12.0,0.0,1.0,83.0,368.0,,14.0,9.0,6.0,11.0,25.0,443.0,2.0,3.0,0.0,17.0,16.0,3.0,12.0,113.0,65.0,16.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,6.62,6.866666666666667,7.3
8298,688925,2021-06-06T23:30:00+00:00,2,2021,123,0.0,1062,1.0,0.0,1062,Atletico-MG,Sport Recife,Atletico-MG,52.0,4.0,7.0,15.0,1.0,,88.0,417.0,,4.0,5.0,1.0,6.0,10.0,475.0,2.0,1.0,1.0,8.0,16.0,0.0,5.0,88.0,43.0,10.0,5.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,7.3,6.785714285714286
8299,688919,2021-06-06T14:00:00+00:00,2,2021,124,1.0,1193,0.0,2.0,1193,Cuiaba,Fluminense,Cuiaba,56.0,1.0,1.0,15.0,2.0,4.0,84.0,412.0,,5.0,5.0,4.0,5.0,10.0,489.0,1.0,0.0,2.0,6.0,10.0,0.0,7.0,97.0,55.0,22.0,14.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,6.94,6.625,6.785714285714286
8300,688935,2021-06-13T23:30:00+00:00,3,2021,118,0.0,119,1.0,0.0,118,Bahia,Bahia,Internacional,67.0,2.0,6.0,14.0,3.0,2.0,84.0,413.0,,8.0,9.0,3.0,6.0,14.0,490.0,4.0,0.0,3.0,13.0,12.0,0.0,19.0,113.0,56.0,8.0,3.0,10.0,16.0,0.0,1.0,0.0,0.0,0.0,6.9,6.675,6.7
8301,688935,2021-06-13T23:30:00+00:00,3,2021,118,0.0,119,1.0,0.0,119,Internacional,Bahia,Internacional,33.0,0.0,5.0,16.0,3.0,2.0,69.0,167.0,1.0,6.0,2.0,4.0,0.0,6.0,242.0,4.0,0.0,3.0,3.0,22.0,0.0,8.0,113.0,57.0,17.0,10.0,3.0,14.0,1.0,0.0,1.0,0.0,0.0,6.933333333333334,6.75,6.859999999999999
8302,688930,2021-06-12T22:00:00+00:00,3,2021,121,1.0,131,1.0,1.0,121,Palmeiras,Palmeiras,Corinthians,52.0,3.0,4.0,14.0,3.0,4.0,86.0,422.0,,5.0,6.0,3.0,7.0,12.0,491.0,3.0,1.0,3.0,10.0,20.0,2.0,15.0,102.0,58.0,10.0,7.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,7.016666666666667,6.616666666666667,7.433333333333334
8303,688934,2021-06-13T23:30:00+00:00,3,2021,154,1.0,123,0.0,2.0,123,Sport Recife,Fortaleza EC,Sport Recife,42.0,1.0,3.0,16.0,6.0,,75.0,251.0,1.0,2.0,4.0,0.0,3.0,5.0,334.0,3.0,0.0,6.0,4.0,9.0,0.0,9.0,89.0,45.0,11.0,7.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,6.814285714285715,6.166666666666667,6.383333333333333
8304,688936,2021-06-13T23:30:00+00:00,3,2021,794,2.0,124,2.0,1.0,124,Fluminense,RB Bragantino,Fluminense,53.0,4.0,10.0,8.0,3.0,2.0,78.0,340.0,,9.0,7.0,4.0,6.0,15.0,437.0,1.0,1.0,3.0,10.0,11.0,0.0,10.0,99.0,53.0,20.0,11.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,6.666666666666667,7.050000000000001,6.583333333333333
8305,688929,2021-06-13T19:00:00+00:00,3,2021,127,2.0,125,0.0,2.0,125,America Mineiro,Flamengo,America Mineiro,36.0,3.0,2.0,18.0,4.0,1.0,77.0,281.0,,3.0,5.0,1.0,6.0,9.0,364.0,,0.0,4.0,8.0,21.0,0.0,15.0,119.0,56.0,19.0,16.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,6.614285714285714,6.4,6.9
8306,688932,2021-06-13T19:00:00+00:00,3,2021,1062,1.0,126,0.0,2.0,126,Sao Paulo,Atletico-MG,Sao Paulo,58.0,3.0,5.0,21.0,2.0,1.0,88.0,450.0,,2.0,2.0,0.0,3.0,5.0,513.0,1.0,0.0,2.0,3.0,10.0,0.0,4.0,86.0,39.0,23.0,13.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,6.659999999999999,6.525,6.6571428571428575
8307,688929,2021-06-13T19:00:00+00:00,3,2021,127,2.0,125,0.0,2.0,127,Flamengo,Flamengo,America Mineiro,65.0,6.0,4.0,17.0,1.0,3.0,89.0,595.0,,12.0,8.0,6.0,8.0,20.0,670.0,,2.0,1.0,14.0,13.0,3.0,13.0,119.0,63.0,24.0,17.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,7.44,6.75,7.2
8308,688931,2021-06-12T22:00:00+00:00,3,2021,128,0.0,152,0.0,1.0,128,Santos,Santos,Juventude,76.0,7.0,8.0,14.0,0.0,,90.0,631.0,,10.0,8.0,2.0,7.0,17.0,703.0,2.0,0.0,0.0,10.0,10.0,1.0,6.0,100.0,52.0,17.0,12.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,6.775,7.399999999999999
